name,PID,pro_url,price,image
Blue Star 1 Ton 3 Star Split Inverter Air Conditioner (IA312PNU),19757,Blue Star 1 Ton 3 Star Split Inverter Air Conditioner (IA312PNU),51750.0,f8ee76fc-4c37-404d-9387-269fb02e1c0022041111.jpg
"Voltas 1.5 Ton (3 Star - Inverter) 2 in 1 Convertible Split AC with Turbo Cooling, 100% Copper Condenser, Anti Microbial Air Filteration (183V XAZR)",19802,Voltas 1.5 Ton 3 Star Split Inverter Air Conditioner (183VXAZR),61990.0,813bb5a4-ca0b-4be2-b42a-f036fd5943f722061247.jpg
"Voltas 1.5 Ton (3 Star - Inverter) 4 in 1 Adjustable Split AC with Turbo Cooling, 100% Copper Condenser (183V Vectra Platina) 2023 Model",23041,Voltas 1.5 Ton 3 Star Split Inverter Air Conditioner with Anti Microbial Air Filtration & Turbo Cooling Technology (183VVECTRAPLATINA15TSPL),64990.0,3e39b509-34ca-4f65-a24e-8955d1bbe06d22280809.jpg
"Daikin Standard Series 0.8 Ton (3 Star) Split AC with Copper Condenser, PM 2.5 Filter, Coanda Airflow (FTL28UV)",20817,Daikin 0.8 Ton 3 Star Split Air Conditioner (FTL28UV),37400.0,96e2cd33-e947-4f6a-976e-7b7a3f1238b422200949.jpg
"Blue Star 1 Ton 3 Star Split Air Conditioners with Turbo Mode, Sleep Mode, Dust Filter & Rotary Compressor (FA312DNU)",23399,"Blue Star 1 Ton 3 Star Split Air Conditioners with ?Turbo Mode, Sleep Mode, Dust Filter & Rotary Compressor (FA312DNU)",46250.0,f71c17cd-e4ae-4cdd-bb82-188f2e8b90e023301054.jpg
"Daikin Hot & Cold Series 1 Ton (3 Star - Inverter) Hot and Cold Split AC with Copper Condenser, PM 2.5 Filter, Patented Swing Compressor (FTHT35UV)",22678,Daikin 1Ton 3 Star Hot & Cold Split Inverter Air Conditioner (FTHT35UV-3S),50700.0,257cacfa-d665-4a0d-ba0b-e183ce5f6c4e22091017.jpg
"Blue Star 1.5 Ton 3 Star Split Inverter Air Conditioner with 4 in 1 Convertible, Rotary Compressor & Dust Filter (IA318VNU)",23021,"Blue Star 1.5 Ton 3 Star Split Inverter Air Conditioner with 4 in 1 Convertible, Rotary Compressor & Dust Filter (IA318VNU)",62000.0,433d0e38-e4a5-4751-a855-57ee60998e6522261238.jpg
"Carrier Durawhite Pro+ RXI 1 Ton (3 Star - Inverter) Split AC with Flexicool (4 IN 1), Follow Me Feature, PM 2.5 Filter (CAI12DR3R33F0)",23668,"Carrier Durawhite Pro+ RXI 1 Ton (3 Star - Inverter) Split AC with Flexicool (4 IN 1), Follow Me Feature, PM 2.5 Filter (CAI12DR3R33F0)",57190.0,772bfa95-1f61-4c2e-9094-ad56be6f7c4423161316.jpg
LG 1 Ton 3 Star Split Inverter Air Conditioner (PSQ12ENXE1),19166,LG 1 Ton 3 Star Split Inverter Air Conditioner (PSQ12ENXE1),57990.0,bba29926-bec7-49c9-8929-683ab9e2466a22120945.jpg
Hitachi 1.5 Ton 3 Star Split Inverter Air Conditioner (RSQG318HFEOF),20426,Hitachi 1.5 Ton 3 Star Split Inverter Air Conditioner (RSQG318HFEOF),59700.0,7f8dff55-acfa-4c88-828b-7eaec3a1d24922201137.jpg
Hitachi 1.5 Ton 3 Star Window Inverter Air Conditioner with Twin Rotary Compressor & Penta Sensor Technology (RAW318HFEO),23368,Hitachi 1.5 Ton 3 Star Window Inverter Air Conditioner with Twin Rotary Compressor & Penta Sensor Technology (RAW318HFEO),41490.0,fdc5cf7d-0bd3-4af5-9749-161a614ea8c123270638.jpg
Voltas 1.5 Ton 3 Star Split Inverter Air Conditioner (183VCAZAZ),19871,Voltas 1.5 Ton 3 Star Split Inverter Air Conditioner (183VCAZAZ),64990.0,8c87d531-11af-428b-a3fb-307fa9b7971722120655.jpg
LG 1.5 Ton 5 Star Window Inverter Air Conditioner (PWQ18WUZA),19896,LG 1.5 Ton 5 Star Window Inverter Air Conditioner (PWQ18WUZA),65990.0,a5e4e3fc-04a2-47aa-91ce-68d82ea49c1a22121237.jpg
Daikin 1 Ton 3 Star Split Inverter Air Conditioner (DTKL35UV),21924,Daikin 1 Ton 3 Star Split Inverter Air Conditioner (DTKL35UV-3S),48200.0,8882af63-9a39-4bd0-9739-a99a2855a5c522021015.jpg
Daikin 1.5 Ton 3 Star Split inverter Air Conditioner (FTKY50UV),22388,Daikin 1.5 Ton 3 Star Split inverter Air Conditioner (FTKY50UV-3S),58400.0,e66287e7-e339-4c73-8bd0-2d10e8d07c5b22071221.jpg
Haier 1.6 Ton 5 Star Split Inverter Air Conditioner (HSU19E-TXW5B),19734,Haier 1.6 Ton 5 Star Split Inverter Air Conditioner (HSU19E-TXW5B),72290.0,32626d1a-0e2e-4e9d-b51d-375dd4e117c622311304.jpg
Blue Star 1.5 Ton 3 Star Split Inverter Air Conditioner (IA318PNU),19756,Blue Star 1.5 Ton 3 Star Split Inverter Air Conditioner (IA318PNU),62000.0,c5f97af2-6fb7-4edf-9302-6805ee822d9322041105.jpg
LG 1.5 Ton 3 Star Window DUAL Inverter Air Conditioner with ThinQ (Wi-Fi) & Convertible 4-in-1 Cooling (RW-Q18WWXA),23416,LG 1.5 Ton 3 Star Window DUAL Inverter Air Conditioner with ThinQ (Wi-Fi) & Convertible 4-in-1 Cooling (RW-Q18WWXA),65990.0,97b104d9-6ee8-4812-a478-059321365a7f23311029.jpg
Blue Star 1 Ton 5 Star Split Inverter Air Conditioner (IA512PLU),19727,Blue Star 1 Ton 5 Star Split Inverter Air Conditioner (IA512PLU),59250.0,4bdcc848-9dec-48c9-b200-868a231f1a5d22130743.jpg
Haier 1 Ton 5 Star Split Inverter Air Conditioner (HSU13E-TXW5B),19785,Haier 1 Ton 5 Star Split Inverter Air Conditioner (HSU13E-TXW5B),64790.0,84b6c572-11a4-4444-8aff-ef68246b71d522061019.jpg
"Samsung Windfree 1.5 Ton (3 Star - Inverter) Split AC with Auto Restart, 5 Step Mode, Filter Cleaning Indicator (AR18CY3AAGC)",23725,"Samsung Windfree 1.5 Ton (3 Star - Inverter) Split AC with Auto Restart, 5 Step Mode, Filter Cleaning Indicator (AR18CY3AAGC)",62990.0,de5a1bc6-b0cb-4776-a209-ed79d875257f23251244.jpg
"Samsung 1.5 Ton (3 Star - Inverter) Convertible 5 in 1 Split AC with Copper Condenser, Fast Cool, Fan Mode (AR18CY3ZAWK)",23744,"Samsung 1.5 Ton (3 Star - Inverter) Convertible 5 in 1 Split AC with Copper Condenser, Fast Cool, Fan Mode (AR18CY3ZAWK)",60990.0,78c6637a-e819-4b8b-a698-ed667597413123281049.jpg
"Bluestar 1.5 Ton (3 Star - Inverter) 5 in 1 Convertible Split AC with 100% Copper Condenser, Turbo Cool, Quiet Performance (IC318MKU) 2023 Model",23556,"Blue Star 5 in 1 Convertible 1.5 Ton 3 Star Inverter Split Air Conditioner with 100% Copper, Quiet Performance (SETIC318MKU)",61500.0,6070de14-1790-453f-b852-8b85573c16af23231315.jpg
"Carrier Estrella DX 1.5 Ton (5 Star) Window AC with Stabilizer Free Operation, 2 Way Auto Swing, Copper Condenser (CIW18EC5R32F0)",23756,"Carrier Estrella DX 1.5 Ton (5 Star) Window AC with Stabilizer Free Operation, 2 Way Auto Swing, Copper Condenser (CIW18EC5R32F0)",58190.0,5ac7c407-bddb-41eb-bfcd-a79480a23f1a23290616.jpg
Panasonic 1 Ton 3 Star Split Inverter Air Conditioner (CSWU12YKYXF),22484,Panasonic 1 Ton 3 Star Split Inverter Air Conditioner (CSWU12YKYXF-3S),53400.0,980f11b4-80db-43f5-8d31-09243071104022191121.jpg
Voltas 1.5 Ton 3 Star Window Air Conditioner (183VECTRAELEGANT15TW),22702,Voltas 1.5 Ton 3 Star Window Air Conditioner (183VECTRAELEGANT15TW),42990.0,56ef74b4-f6bd-40cf-96e1-b6bfe0d9881822121104.jpg
Hitachi 1.5 Ton 5 Star Window Inverter Air Conditioner (RAW518HFEOZ1),20424,Hitachi 1.5 Ton 5 Star Window Inverter Air Conditioner (RAW518HFEOZ1),45690.0,de64384c-1af0-428b-8ba8-9f54cbc0f66c22201132.jpg
"Blue Star 1.5 Ton 3 Star Split Air Conditioners with Turbo Mode, Sleep Mode, Dust Filter & Rotary Compressor (FA318DNU)",23400,"Blue Star 1.5 Ton 3 Star Split Air Conditioners with Turbo Mode, Sleep Mode, Dust Filter & Rotary Compressor (FA318DNU)",55000.0,c36b210f-24b2-48ce-805c-da67df39a15623301058.jpg
Blue Star 1.5 Ton 5 Star Window Inverter Air Conditioner (WIA518LN),19450,Blue Star 1.5 Ton 5 Star Window Inverter Air Conditioner (WIA518LN),50000.0,1fb0105b-5f84-4ffb-ab33-5ff0c804d34322070557.jpg
"Daikin Standard Plus Series 1.5 Ton (3 Star - Inverter) Split AC with 3D Airflow, Copper Condenser, PM 2.5 Filter (FTKL50UV)",21046,Daikin 1.5 Ton 3 Star Split Inverter Air Conditioner (FTKL50UV-3S),58400.0,17776399-193e-4ae6-beee-98bd1d6d49fd22051205.jpg
IFB 1.5 Ton 5 Star Split Inverter Air Conditioner (CI1852D323G2),20127,IFB 1.5 Ton 5 Star Split Inverter Air Conditioner (CI1852D323G2),52290.0,bb5515d5-a2e9-446c-9002-e8484beef38022050947.jpg
"Mitsubishi Electric 0.75 Ton (4 Star - Inverter) Split AC with Wide and Long Airflow, 100% Copper Heat Exchanger, Powerful Cool System (MSY-GN10VF-D1)",22779,Mitsubishi Electric 0.8 Ton 4 Star Split Inverter Air Conditioner (MSYGN10VF-D1),44800.0,4089c7e2-2f6b-4903-838a-a27f2b9f0aa422211010.jpg
LG 1.5 Ton 4 Star Split Inverter Air Conditioner (PSQ19JNYE1),19747,LG 1.5 Ton 4 Star Split Inverter Air Conditioner (PSQ19JNYE1),71990.0,ef6508ed-759f-4824-b02c-4a0589f5ca5722021022.jpg
"Daikin Hot & Cold Series 1.5 Ton (3 Star - Inverter) Hot and Cold Split AC with Copper Condenser, PM 2.5 Filter, Patented Swing Compressor (FTHT50UV)",21040,Daikin 1.5 Ton 3 Star Hot & Cold Split Inverter Air Conditioner (FTHT50UV-3S),61300.0,28c8e6f9-993d-4b36-88fa-db9ea03a0d6a22050716.jpg
Daikin 1.5 Ton 4 Star Split Inverter Air Conditioner (FTKN50UV),19830,Daikin 1.5 Ton 4 Star Split Inverter Air Conditioner (FTKN50UV),62100.0,e285169a-2d76-40b7-a829-2de0bac00bc922090952.jpg
"LG 1.5 Ton (5 Star - DUAL Inverter) 4 in 1 Convertible Window Smart AC with Super Silent Operation, 100% Copper Tubes (RW-Q18WWZA)",23248,"LG 1.5 Ton 5 Star Window Dual Inverter Air Conditioner with ThinQ (Wi-Fi), AI Convertible 4-in-1 Cooling (RW-Q18WWZA)",70990.0,b305349c-9681-4fe9-9af0-240c9e82ad7a23190759.jpg
"Samsung 1.5 Ton (5 Star - Inverter) 5 in 1 Convertible Split AC with Fast Cooling, Easy to Clean Filter, 100% Copper Condenser (AR18BY5ZAWK) White Str",19207,Samsung 1.5 Ton 5 Star Split Inverter Air Conditioner (AR18BY5ZAWK),65990.0,0ad7d01d-5c3c-4f1f-bc21-8e702416353a22160557.jpg
Daikin 1 Ton 5 Star Split Inverter Air Conditioner (FTKR35UV),19699,Daikin 1 Ton 5 Star Split Inverter Air Conditioner (FTKR35UV),58800.0,05988c10-7388-4fd5-b723-73a329fb8e9922300733.jpg
Hitachi 1.5 Ton 5 Star Split Inverter Air Conditioner (RSRG518HEEA),17023,Hitachi 1.5 Ton 5 Star Split Inverter Air Conditioner (RSRG518HEEA),66600.0,ae08f2c8-8969-4196-933c-308e5c8278b5.jpg
Blue Star 1.5 Ton 5 Star Split Inverter Air Conditioner (IA518PLU),19726,Blue Star 1.5 Ton 5 Star Split Inverter Air Conditioner (IA518PLU),69750.0,8016dbbb-8b3e-42ab-86d6-41484b5f8d0a22130746.jpg
Hitachi 1.5 Ton 5 Star Window Inverter Air Conditioner with Twin Rotary Compressor & Penta Sensor Technology (RAW518HFEO),23370,Hitachi 1.5 Ton 5 Star Window Inverter Air Conditioner with Twin Rotary Compressor & Penta Sensor Technology (RAW518HFEO),48590.0,43c9979b-52d5-4da7-b19e-99e84a32210e23270650.jpg
Voltas 2 Ton 2 Star Split Air Conditioner (242CZZ2TSPL),21797,Voltas 2 Ton 2 Star Split Air Conditioner (242CZZ2TSPL),79990.0,79afe438-b9e2-4b00-adc0-4c091a840f1122231328.jpg
Haier 1.6 Ton 5 Star Split Inverter Air Conditioner with Self Clean & Micro Anti-Bacterial Dust Filter (HSU19E-TXW5BE),23028,Haier 1.6 Ton 5 Star Split Inverter Air Conditioner with Self Clean & Micro Anti-Bacterial Dust Filter (HSU19E-TXW5BE),72290.0,b65fc725-4b0c-4eeb-89b2-767502e7785022280705.jpg
"Hitachi 1.5 Ton 3 Star Hot & Cold Split Inverter Air Conditioner with Copper Condenser, Superfine Mesh Filter (RSQG318HEXA)",22925,"Hitachi 1.5 Ton 3 Star Hot & Cold Split Inverter Air Conditioner with Copper Condenser, Superfine Mesh Filter (RSQG318HEXA)",63300.0,0dc22c0a-f51a-4f26-a851-5df416944e2622171034.jpg
"LG 1 Ton (5 Star - DUAL Inverter) 6 in 1 AI Convertible Split AC with VIRAAT Mode, 4 Way Swing, 100% Copper Tubes (RS-Q14KNZE)",23246,"LG 1 Ton 5 Star Split Dual Inverter Air Conditioner with Anti Virus Protection, AI Convertible 6-in-1 Cooling & ADC Sensor (RS-Q14KNZE)",65990.0,79e8d964-3380-439e-b32b-b5e22111af9e23190750.jpg
Panasonic 1.5 Ton 3 Star Split Inverter Air Conditioner (CSWU18YKYXF),22485,Panasonic 1.5 Ton 3 Star Split Inverter Air Conditioner (CSWU18YKYXF-3S),61900.0,1e5fa687-1ad4-4fbe-9ad5-7094f7f2e65622191121.jpg
Haier 1.6 Ton 5 Star Split Inverter Air Conditioner with Long Air Throw & Frost Self Clean Technology (HSU19K-PYC5BE),23373,Haier 1.6 Ton 5 Star Split Inverter Air Conditioner with Long Air Throw & Frost Self Clean Technology (HSU19K-PYC5BE),72990.0,2d9a4dea-ec6d-498d-87b0-ee4ee861661723270745.jpg
Haier 2 Ton 3 Star Split Inverter Air Conditioner (HSU22C-TFW3B),16205,Haier 2 Ton 3 Star Split Inverter Air Conditioner (HSU22C-TFW3B),75000.0,37accc12-3699-4a5b-993c-0b0a35e720ce.jpg
LG 1.5 Ton 3 Star Hot & Cold Split Inverter Air Conditioner (PSH19VNXF),19176,LG 1.5 Ton 3 Star Hot & Cold Split Inverter Air Conditioner (PSH19VNXF),79990.0,71f39875-b211-42e5-a57e-d79ba1ecb47722121025.jpg
"Blue Star 1.7 Ton 3 Star Split Inverter Air Conditioner with 4 in 1 Convertible, Rotary Compressor & Dust Filter (IA319VCU)",23023,"Blue Star 1.7 Ton 3 Star Split Inverter Air Conditioner with 4 in 1 Convertible, Rotary Compressor & Dust Filter (IA319VCU)",69000.0,4e0192c5-5604-4762-b446-0609301a8c3222261247.jpg
"Godrej 2 Ton 3 Star Split Air Conditioner with Auto Restart, Rotary Compressor (GSC24PTC3-W)",22924,"Godrej 2 Ton 3 Star Split Air Conditioner with Auto Restart, Rotary Compressor (GSC24PTC3-W)",54900.0,12ea14fb-5ece-4442-b807-facdfd6b76fb22171031.jpg
"Voltas 1.5 Ton (5 Star - Inverter) Maha Adjustable Split AC with High Ambient Cooling, Multi Stage Filtration (185V ADQ Maha Super)",23034,"Voltas 1.5 Ton 5 Star Split Inverter Air Conditioner with Sleep Mode, Anti Microbial Air Filtration & Dust Filter (185VADQMAHASUPER15TSPL)",71990.0,544bdff5-ed82-4631-9493-2428332d77a422280744.jpg
"Hitachi Senpai 3200FL Series 1.5 Ton (3 Star) Split AC with Filter Clean Indicator, Copper Condenser,  Surround air (RAS.B318PCAIBA)",23631,"Hitachi 1.5 Ton 3 Star Split AC with Filter Clean Indicator, Tropical Design (RAK.B318PCAIBA, White)",56300.0,85ffd4a4-f573-4479-ba50-229a6f586d6323091328.jpg
"Blue Star 1.5 Ton 3 Star Split Inverter Air Conditioner with 4 in 1 Convertible, Rotary Compressor & Voice Assistant (IA318VNUS)",23022,"Blue Star 1.5 Ton 3 Star Split Inverter Air Conditioner with 4 in 1 Convertible, Rotary Compressor & Voice Assistannt(IA318VNUS)",64000.0,b711b99a-8dd5-4646-8155-ac4aeb12736322261242.jpg
"LG 2 Ton (4 Star - DUAL Inverter) 4 in 1 Convertible Window Smart AC with Super Silent Operation, 100% Copper Tubes (RW-Q24WWYA)",23249,"LG 2 Ton 4 Star Window Dual Inverter Air Conditioner with ThinQ (Wi-Fi), AI Convertible 4-in-1 Cooling (RW-Q24WWYA)",75990.0,3e9de417-57c7-4c63-9526-fdfe17ba94a323190803.jpg
Haier 1.6 Ton 5 Star Split Inverter Air Conditioner with Self Clean & Micro Anti-Bacterial Dust Filter (HSU19E-TXG5BE),23029,Haier 1.6 Ton 5 Star Split Inverter Air Conditioner with Self Clean & Micro Anti-Bacterial Dust Filter (HSU19E-TXG5BE),72490.0,6faaa338-121e-433e-a6f1-e397e3b35d3b22280709.jpg
"Samsung 1.5 Ton (5 Star - Inverter) Convertible 5 in 1 Split AC with Copper Condenser, Durafin Ultra Cooling (AR18CY5ZAWK)",23745,"Samsung 1.5 Ton (5 Star - Inverter) Convertible 5 in 1 Split AC with Copper Condenser, Durafin Ultra Cooling (AR18CY5ZAWK)",71990.0,54ae675e-10ac-47ab-840c-21ad5b688ba423281056.jpg
LG 2 Ton 5 Star Window Inverter Air Conditioner (PWQ24WUZA),19895,LG 2 Ton 5 Star Window Inverter Air Conditioner (PWQ24WUZA),75990.0,d648c7d2-537f-4bcb-bb7f-fc6791e8101622121228.jpg
Voltas 2 Ton 3 Star Split Inverter Air Conditioner (243VMDAZZ2TSPL),21798,Voltas 2 Ton 3 Star Split Inverter Air Conditioner (243VMDAZZ2TSPL),77990.0,768f9897-508a-47d4-9c22-eb52aa9bc0f422231331.jpg
Blue Star 2 Ton 3 Star Split Inverter Air Conditioner (IA324YNU),20346,Blue Star 2 Ton 3 Star Split Inverter Air Conditioner (IA324YNU),71750.0,57ef6938-9dbd-4787-8377-3a9960d22a5322170552.jpg
"Daikin Standard Plus Series 1.5 Ton (5 Star - Inverter) Split AC with 3D Airflow, PM 2.5 Filter, Power Chill Operation (FTKZ50UV)",20487,Daikin 1.5 Ton 5 Star Split Inverter Air Conditioner (FTKZ50UV),71200.0,b2cf2476-5a1f-4833-bfdc-fd4670b7638e23281125.jpg
"Hitachi 1.5 Ton 4 Star Hot & Cold Split Inverter Air Conditioner with Copper Condenser, Superfine Mesh Filter (RSRG517HEXA)",22926,"Hitachi 1.5 Ton 4 Star Hot & Cold Split Inverter Air Conditioner with Copper Condenser, Superfine Mesh Filter (RSRG517HEXA)",71900.0,5c839763-3791-426b-91d5-26467b5233de22171038.jpg
Daikin 1.5 Ton 5 Star Split Inverter Air Conditioner (FTKR50UV),19700,Daikin 1.5 Ton 5 Star Split Inverter Air Conditioner (FTKR50UV),71200.0,5139953a-a2b2-440c-b050-0f20b517d8dc22300736.jpg
Haier 2 Ton 3 Star Split Inverter Air Conditioner with Long Air Throw & Frost Self Clean Technology (HSU24E-TXS3BE),23374,Haier 2 Ton 3 Star Split Inverter Air Conditioner with Long Air Throw & Frost Self Clean Technology (HSU24E-TXS3BE),88990.0,d4abf3de-f5ef-49e8-b280-2d3f02160faf23271017.jpg
"Mitsubishi Electric 1.25 Ton (4 Star - Inverter) Split AC with Wide and Long Airflow, 100% Copper Heat Exchanger, Powerful Cool System (MSY-GN15VF-D1)",22782,Mitsubishi Electric1.25 Ton 4 Star Split Inverter Air Conditioner (MSYGN15VF-D1),56500.0,2a1f6338-224a-4c3e-a972-c8d747fe5ff822211019.jpg
"Mitsubishi Electric GR Series 1 Ton (5 Star - Inverter) Split AC with Optimized Aero Design, Fast Cooling Mode, Quiet Operation (MSY-GR13VF)",22955,Mitsubishi 1 Ton 5 Star Split Inverter Air Conditioner with Rotary Compressor and Fast Cooling Mode (MSY-GR13VF),57750.0,c43b100f-a863-410d-8718-c5a22812575022190706.jpg
Panasonic 2 Ton 3 Star Split Inverter Air Conditioner (CSKU24YKYF1),22268,Panasonic 2 Ton 3 Star Split Inverter Air Conditioner (CSKU24YKYF1),72900.0,c891f0e4-ed36-4e14-8d03-27bdb0f55c5522240757.jpg
LG 1.5 Ton 5 Star Split DUAL Inverter Air Conditioner with ThinQ (Wi-Fi) & AI+ Convertible 6-in-1 Cooling (RS-Q19MWZE),23412,LG 1.5 Ton 5 Star Split DUAL Inverter Air Conditioner with ThinQ (Wi-Fi) & AI+ Convertible 6-in-1 Cooling (RS-Q19MWZE),81990.0,6816da32-32f6-4204-b096-bd764c5eed8d23311010.jpg
"LG 1.5 Ton (3 Star - DUAL Inverter) Hot and Cold, 5 in 1 Super Convertible Split AC with Anti Virus Protection, 4 Way Swing, VIRAAT Mode (RS-H19VNXE)",23414,LG 1.5 Ton 3 Star Split DUAL Inverter Hot & Cold Air Conditioner with Anti Virus Protection & Super Convertible 5-in-1 Cooling (RS-H19VNXE),79990.0,32680efb-7723-4ff0-ab11-551695901d2e23311021.jpg
"LG 2 Ton (3 Star - AI Dual Inverter) 6 in 1 AI Convertible Split AC with VIRAAT Mode, Auto Clean, 4 Way Swing (RS-Q24ENXE)",23413,LG 2 Ton 3 Star Split DUAL Inverter Air Conditioner with Anti-Virus Protection & AI+ Convertible 6-in-1 Cooling (RS-Q24ENXE),85990.0,3b4cb74d-9f61-4609-8671-d60a6bd6e74923311016.jpg
"Blue Star 2 Ton 3 Star Split Air Conditioners with Turbo Mode, Sleep Mode, Dust Filter & Rotary Compressor (FA324DNU)",23401,"Blue Star 2 Ton 3 Star Split Air Conditioners with Turbo Mode, Sleep Mode, Dust Filter & Rotary Compressor (FA324DNU)",64000.0,de1e684c-4198-4f48-bcd3-c466a41d509b23301103.jpg
Voltas 2 Ton 5 Star Split Inverter Air Conditioner (245VEAZS2TSPL),21871,Voltas 2 Ton 5 Star Split Inverter Air Conditioner (245VEAZS2TSPL),89990.0,5bf8866c-4c8b-4b07-9ab5-d9abf7c2cb7522310552.jpg
Blue Star 2 Ton 5 Star Split Inverter Air Conditioner (IA524DNU),21858,Blue Star 2 Ton 5 Star Split Inverter Air Conditioner (IA524DNU),84000.0,a138bea1-9dc4-4f2e-9524-0f80cb59e0f322301001.jpg
LG 2 Ton 3 Star Split DUAL Inverter Hot & Cold Air Conditioner with Anti Virus Protection & Super Convertible 5-in-1 Cooling (RS-H24VNXE),23415,LG 2 Ton 3 Star Split DUAL Inverter Hot & Cold Air Conditioner with Anti Virus Protection & Super Convertible 5-in-1 Cooling (RS-H24VNXE),89990.0,325d79b8-6fb5-4c10-90e6-36be060bca8223311024.jpg
"LG 2 Ton 3 Star Hot & Cold Split Inverter Air Conditioner with Super Convertible 5-in-1 Cooling, Anti Allergy Filter (PS-H24VNXF)",22927,"LG 2 Ton 3 Star Hot & Cold Split Inverter Air Conditioner with Super Convertible 5-in-1 Cooling, Anti Allergy Filter (PS-H24VNXF)",89990.0,0954ded9-b17e-4e00-8486-8786ce4d35b122171046.jpg
Mitsubishi 1.5 Ton 5 Star Split Inverter Air Conditioner with Rotary Compressor and Fast Cooling Mode (MSY-GR18VFT),22956,Mitsubishi 1 Ton 5 Star Split Inverter Air Conditioner with Rotary Compressor and Fast Cooling Mode (MSY-GR18VFT),81400.0,638cdcf5-a811-405c-b097-73bf0b508b1322190710.jpg
"Mitsubishi Electric 2.5 Ton (3 Star - Inverter) Split AC with Fast Cooling Mode, Long Airflow, Dual Barrier Coating (MSY-JR30VF-DA1)",22957,Mitsubishi 2.5 Ton 3 Star Split Inverter Air Conditioner with Rotary Compressor and Fast Cooling Mode (MSYJR30VF-DA1),115500.0,096f677d-234d-4f30-a8ef-9938426677aa22190714.jpg
"Mitsubishi Electric 3 Ton (3 Star - Inverter) Split AC with Fast Cooling Mode, Long Airflow, Dual Barrier Coating (MSY-JR36VF-DA1)",22742,Mitsubishi 3 Ton 3 Star Split Inverter Air Conditioner (MSY-JR36VF-DA1),147000.0,dde94451-89d8-4823-bb4e-9519a5a7459222161001.jpg
Blue Star 3 Ton 3 Star Cassette Inverter Air Conditioner with Eco-Friendly Refrigerant & Dual Rotary Compressor (ID336MBTUR3),23104,Blue Star 3 Ton 3 Star Cassette Inverter Air Conditioner with Eco-Friendly Refrigerant & Dual Rotary Compressor (ID336MBTUR3),138000.0,f5219c2a-e911-4744-bba2-db4a2cbe151b23060525.jpg
